Portsmouth,"5:54 PM EDT on May 11, 2016",pm10,22,µg/m³,partlycloudy,64.0,46,14.8,-9999.0,1017.3,-999,16.1
Portsmouth,"4:54 PM EDT on May 11, 2016",pm10,22,µg/m³,partlycloudy,64.0,43,13.0,-9999.0,1017.4,-999,16.1
Portsmouth,"3:54 PM EDT on May 11, 2016",pm10,23,µg/m³,partlycloudy,61.0,54,16.7,-9999.0,1017.9,-999,16.1
Portsmouth,"2:54 PM EDT on May 11, 2016",pm10,23,µg/m³,clear,62.1,48,16.7,-9999.0,1018.6,-999,16.1
Portsmouth,"1:54 PM EDT on May 11, 2016",pm10,22,µg/m³,clear,64.9,37,13.0,-9999.0,1019.0,-999,16.1
Portsmouth,"12:54 PM EDT on May 11, 2016",pm10,22,µg/m³,clear,62.1,43,18.5,-9999.0,1020.0,-999,16.1
Portsmouth,"11:54 AM EDT on May 11, 2016",pm10,22,µg/m³,clear,63.0,40,16.7,-9999.0,1020.5,-999,16.1
Portsmouth,"10:54 AM EDT on May 11, 2016",pm10,21,µg/m³,clear,63.0,41,9.3,-9999.0,1020.8,-999,16.1
Portsmouth,"9:54 AM EDT on May 11, 2016",pm10,21,µg/m³,clear,66.9,27,18.5,25.9,1021.2,-999,16.1
Portsmouth,"8:54 AM EDT on May 11, 2016",pm10,20,µg/m³,clear,63.0,34,14.8,-9999.0,1021.5,-999,16.1
Portsmouth,"7:54 AM EDT on May 11, 2016",pm10,19,µg/m³,clear,61.0,38,7.4,-9999.0,1021.4,-999,16.1
Portsmouth,"6:54 AM EDT on May 11, 2016",pm10,19,µg/m³,clear,57.0,45,11.1,-9999.0,1021.5,-999,16.1
Portsmouth,"5:54 AM EDT on May 11, 2016",pm10,18,µg/m³,clear,54.0,49,7.4,-9999.0,1021.4,-999,16.1
Portsmouth,"3:54 AM EDT on May 11, 2016",pm10,16,µg/m³,clear,55.9,47,9.3,-9999.0,1020.4,-999,16.1
Portsmouth,"2:54 AM EDT on May 11, 2016",pm10,16,µg/m³,clear,57.0,44,13.0,-9999.0,1020.0,-999,16.1
Portsmouth,"1:54 AM EDT on May 11, 2016",pm10,15,µg/m³,clear,57.9,44,9.3,-9999.0,1019.8,-999,16.1
Portsmouth,"12:54 AM EDT on May 11, 2016",pm10,15,µg/m³,clear,60.1,39,14.8,-9999.0,1019.6,-999,16.1
Portsmouth,"11:54 PM EDT on May 10, 2016",pm10,16,µg/m³,clear,61.0,38,13.0,-9999.0,1019.1,-999,16.1
Portsmouth,"10:54 PM EDT on May 10, 2016",pm10,16,µg/m³,clear,59.0,42,13.0,-9999.0,1018.9,-999,16.1
Portsmouth,"9:54 PM EDT on May 10, 2016",pm10,17,µg/m³,partlycloudy,60.1,41,13.0,-9999.0,1018.8,-999,16.1
Portsmouth,"8:54 PM EDT on May 10, 2016",pm10,17,µg/m³,partlycloudy,64.0,33,14.8,-9999.0,1018.3,-999,16.1
