0.2	3	39	32	16.7	1025.3	16.1
0.19	3	39.9	29	14.8	1024.5	16.1
0.16	3	52	18	44.4	1016.9	16.1
0.16	3	54	16	44.4	1015.8	16.1
0.17	2	55	18	44.4	1015.6	16.1
0.17	2	55.9	18	37	1014.8	16.1
0.16	2	55	19	38.9	1014.8	16.1
0.16	2	54	22	40.7	1014.5	16.1
0.16	2	52	26	44.4	1014.6	16.1
0.17	2	51.1	31	37	1014.3	16.1
0.18	2	48.9	33	37	1013.8	16.1
0.19	2	46.9	42	35.2	1013.1	16.1
0.2	2	45	46	31.5	1012.4	16.1
0.23	2	44.1	53	18.5	1011.4	16.1
0.16	1	46.9	52	37	1008.3	16.1
0.16	1	46.9	50	44.4	1008	16.1
0.15	0	48	50	38.9	1007.4	16.1
0.17	1	48.9	50	40.7	1006.6	16.1
0.19	0	52	45	35.2	1004.7	16.1
0.19	1	54	47	48.2	1003.8	16.1
0.2	1	55.9	45	42.6	1002.1	16.1
0.2	1	57	44	48.2	1000.9	16.1
0.21	2	57.9	42	48.2	1000.2	16.1
0.22	2	60.1	39	38.9	1000.1	16.1
0.22	2	64.9	40	50	999	16.1
0.22	0	45	76	11.1	1018	16.1
0.22	0	45	74	11.1	1019.1	16.1
0.26	0	45	80	13	1021.1	16.1
0.24	0	45	76	11.1	1022.3	16.1
0.23	0	45	74	13	1022.9	16.1
0.24	0	45	74	7.4	1023.7	16.1
0.25	0	45	74	9.3	1024.1	16.1
0.25	0	45	71	13	1024.4	16.1
0.24	0	46	71	14.8	1025.2	16.1
0.22	0	46	68	16.7	1025.6	16.1
0.21	1	48	66	18.5	1025.9	16.1
0.22	1	48.9	64	18.5	1026.7	16.1
0.24	1	50	61	14.8	1027.5	16.1
0.25	1	48.9	64	11.1	1028.5	16.1
0.25	1	46.9	71	7.4	1029.1	16.1
0.26	1	46.9	68	9.3	1029.5	16.1
0.28	1	46	71	11.1	1029.5	16.1
0.3	1	45	74	11.1	1029.6	16.1
0.25	0	44.1	79	9.3	1029.3	16.1
0.22	0	44.1	79	7.4	1029.2	16.1
0.24	1	44.1	79	5.6	1029	16.1
0.23	1	44.1	79	13	1029.2	16.1
0.24	1	45	76	14.8	1029	16.1
0.26	2	44.1	76	16.7	1028.1	16.1
0.26	2	46	71	11.1	1027.7	16.1
0.23	2	48	61	20.4	1028	16.1
0.22	2	48.9	59	20.4	1026.8	16.1
0.22	2	50	57	22.2	1026.4	16.1
0.25	2	52	49	18.5	1025.7	16.1
0.3	2	51.1	46	7.4	1026.2	16.1
0.28	2	48.9	48	0	1026.8	16.1
0.23	2	46.9	50	11.1	1027.2	16.1
0.22	2	45	52	16.7	1026.2	16.1
0.23	2	42.1	55	18.5	1025.7	16.1
0.26	2	39.9	58	16.7	1025.2	16.1
0.19	1	41	60	24.1	1020.3	16.1
0.18	1	44.1	55	24.1	1019.3	16.1
0.18	2	46.9	52	25.9	1018.4	16.1
0.18	1	48.9	50	35.2	1017.3	16.1
0.2	2	52	50	27.8	1016.1	16.1
0.23	2	55.9	49	29.6	1015	16.1
0.26	1	60.1	42	18.5	1013.2	16.1
0.25	1	64.9	39	20.4	1010.9	16.1
0.26	1	66.9	39	24.1	1009.2	16.1
0.25	1	71.1	39	25.9	1007.7	16.1
0.25	1	71.1	44	25.9	1006.8	16.1
0.23	1	73	49	24.1	1005.9	16.1
0.23	0	72	51	16.7	1005.7	16.1
0.22	1	71.1	61	29.6	1006.3	16.1
0.24	1	68	78	24.1	1006.2	16.1
0.25	0	70	65	27.8	1005.9	16.1
0.21	0	69.1	65	31.5	1006.2	14.5
0.8	0	61	72	5.6	1006	9.7
0.97	0	55.9	80	0	1006.2	9.7
0.8	0	52	89	0	1006.2	9.7
0.76	-1	50	89	9.3	1005.9	9.7
0.44	1	46.9	93	9.3	1006.5	9.7
0.39	1	46.9	93	5.6	1007.3	9.7
0.38	1	46	89	13	1008.6	9.7
0.37	0	46.9	86	13	1010	8
0.35	0	48.9	86	9.3	1010.8	8
0.38	0	48.9	83	9.3	1011.4	9.7
0.38	0	48	86	11.1	1012.8	9.7
0.33	0	46.9	86	14.8	1012.9	11.3
0.32	0	46.9	83	11.1	1013.5	12.9
0.29	0	46.9	80	20.4	1013.8	11.3
0.29	0	48	74	20.4	1014.2	16.1
0.28	1	51.1	68	18.5	1014.8	16.1
0.27	1	52	69	22.2	1015.2	16.1
0.27	1	54	62	11.1	1016	16.1
0.3	0	55.9	53	13	1017.1	16.1
0.3	1	54	55	16.7	1018	16.1
0.28	1	53.1	57	13	1018.6	16.1
0.27	1	51.1	59	16.7	1019.3	16.1
0.27	1	48.9	61	18.5	1019.7	16.1
0.3	1	48	63	14.8	1019.3	16.1
0.32	1	46	68	18.5	1018.9	16.1
0.32	1	45	71	16.7	1019.2	16.1
0.24	2	46.9	71	14.8	1017.6	16.1
0.24	2	48	68	27.8	1017.2	16.1
0.26	2	50	63	14.8	1017.5	16.1
0.26	2	51.1	61	18.5	1017.8	16.1
0.25	2	52	59	16.7	1017.6	16.1
0.26	2	57.9	46	25.9	1017.1	16.1
1.58	1	61	41	0	1016	16.1
1.31	1	62.1	38	0	1015.3	16.1
0.62	1	70	22	14.8	1014.1	16.1
0.29	1	71.1	22	22.2	1013.5	16.1
0.27	1	73	20	16.7	1013.2	16.1
0.25	1	72	20	20.4	1013.3	16.1
0.24	1	71.1	22	18.5	1013.6	16.1
0.25	1	69.1	22	24.1	1013.7	16.1
0.27	0	66.9	25	24.1	1014	16.1
0.26	0	63	31	20.4	1014.1	16.1
0.3	1	60.1	33	25.9	1014.5	16.1
0.34	0	52	53	16.7	1014.3	16.1
0.48	0	48.9	59	13	1014.2	16.1
0.47	0	48	58	18.5	1013.6	16.1
0.23	2	46	61	13	1014.1	16.1
0.21	2	45	63	7.4	1014.9	16.1
0.19	2	46	58	16.7	1014.9	16.1
0.18	2	46.9	56	24.1	1015.4	16.1
0.19	0	48	58	18.5	1016.3	16.1
0.2	1	50	54	18.5	1016.8	16.1
0.22	1	53.1	41	18.5	1016.8	16.1
0.26	1	54	37	16.7	1017.1	16.1
0.25	1	53.1	35	22.2	1016.8	16.1
0.24	1	55	31	24.1	1016.6	16.1
0.23	2	55.9	33	22.2	1016.7	16.1
0.22	2	57.9	25	24.1	1017	16.1
0.19	2	57.9	25	37	1017.9	16.1
0.19	2	55.9	27	18.5	1018.2	16.1
0.18	2	54	22	18.5	1019.6	16.1
0.18	1	52	25	24.1	1020.7	16.1
0.18	1	48.9	28	16.7	1021.7	16.1
0.18	1	46	30	18.5	1022.7	16.1
0.2	1	43	34	18.5	1022.8	16.1
0.21	2	39.9	40	18.5	1022.4	16.1
0.33	2	36	46	18.5	1021.8	16.1
0.41	2	34	50	14.8	1021.1	16.1
0.22	3	36	46	11.1	1019	16.1
0.21	3	36	46	14.8	1018.8	16.1
0.21	3	36	48	16.7	1018.2	16.1
0.21	3	37	46	20.4	1017.9	16.1
0.18	2	39	43	25.9	1017.8	16.1
0.16	2	39	45	29.6	1016.8	16.1
0.17	2	41	38	25.9	1015.8	16.1
0.18	2	42.1	34	20.4	1014.5	16.1
0.22	2	44.1	30	25.9	1012.8	16.1
0.19	2	45	24	27.8	1011.5	16.1
0.17	2	48	22	27.8	1010.4	16.1
0.18	2	48.9	23	46.3	1009.3	16.1
0.18	2	52	19	33.3	1008.3	16.1
0.18	2	52	19	37	1008.2	16.1
0.17	2	51.1	16	31.5	1008.7	16.1
0.18	1	51.1	28	35.2	1009	16.1
0.2	2	48	41	24.1	1009.6	16.1
0.22	2	44.1	53	18.5	1010.3	16.1
0.26	2	39.9	70	16.7	1010.4	16.1
0.3	2	35.1	76	7.4	1010.4	16.1
0.37	1	34	79	9.3	1010.5	16.1
0.39	1	33.1	82	13	1010.2	16.1
0.22	-2	34	85	16.7	1011.3	4
0.21	-2	34	85	20.4	1011.7	9.7
0.2	-2	34	89	16.7	1012.7	9.7
0.22	0	34	92	16.7	1013.6	8
0.25	-2	34	89	14.8	1014.4	3.2
0.25	-2	34	89	16.7	1014.9	3.2
0.26	-2	33.1	85	11.1	1015.7	0.8
0.25	-2	35.1	72	9.3	1016.5	4
0.31	-2	39	55	13	1016.1	16.1
0.24	-1	39	62	14.8	1016.6	14.5
0.23	-1	39.9	58	16.7	1016.5	16.1
0.23	0	41	53	16.7	1016.4	16.1
0.24	1	41	49	13	1017.1	16.1
0.23	1	42.1	47	18.5	1018.3	16.1
0.24	1	39.9	49	16.7	1019.8	16.1
0.23	1	37.9	47	14.8	1020.5	16.1
0.23	0	37	46	13	1021.4	16.1
0.24	1	36	43	22.2	1021.7	16.1
0.22	1	36	34	22.2	1021.7	16.1
0.19	1	34	34	18.5	1021.7	16.1
0.19	1	34	38	24.1	1021.7	16.1
0.2	2	34	38	24.1	1021.1	16.1
0.18	2	35.1	39	20.4	1020.1	16.1
0.17	1	36	36	18.5	1019.9	16.1
0.19	1	37.9	32	25.9	1020	16.1
0.19	1	39	32	25.9	1019.8	16.1
0.19	1	41	31	29.6	1019.4	16.1
0.21	1	42.1	34	13	1018.9	16.1
0.47	1	44.1	27	5.6	1018.8	16.1
0.39	1	45	25	0	1018.7	16.1
0.29	1	46	22	7.4	1018.5	16.1
0.22	1	46	22	0	1018.2	16.1
0.21	1	46	22	14.8	1018.4	16.1
0.19	1	46.9	22	11.1	1018.3	16.1
0.19	1	46	23	0	1017.5	16.1
0.19	1	46	25	11.1	1018.5	16.1
0.19	1	46	23	0	1019	16.1
0.18	1	44.1	27	0	1019.8	16.1
0.2	0	45	34	13	1020.3	16.1
0.22	1	43	40	11.1	1021	16.1
0.2	1	41	49	5.6	1021	16.1
0.24	1	39	57	14.8	1020	16.1
0.27	1	37	62	7.4	1020.1	16.1
0.32	1	37	57	7.4	1019.4	16.1
0.2	2	39	49	24.1	1017	16.1
0.19	2	39.9	49	16.7	1016.7	16.1
0.19	2	41	51	14.8	1016.7	16.1
0.2	2	43	49	22.2	1015.9	16.1
0.2	3	44.1	49	24.1	1015.1	16.1
0.21	2	46	47	31.5	1014.2	16.1
0.24	2	48.9	41	29.6	1013.4	16.1
0.23	2	50	39	25.9	1012.8	16.1
0.27	2	52	38	16.7	1011.6	16.1
0.26	1	53.1	35	27.8	1011.1	16.1
0.21	1	55.9	30	20.4	1010.4	16.1
0.22	1	55	33	25.9	1009.8	16.1
0.2	1	59	27	25.9	1009.1	16.1
0.2	-1	57	30	27.8	1009.2	16.1
0.19	1	57.9	24	24.1	1008.8	16.1
0.18	2	60.1	22	40.7	1009	16.1
0.19	2	57.9	25	33.3	1009	16.1
0.18	2	55.9	28	37	1009.4	16.1
0.18	2	54	30	31.5	1009.6	16.1
0.48	2	51.1	33	33.3	1009.6	16.1
0.24	2	46.9	42	14.8	1009.3	16.1
0.32	2	46	46	16.7	1009.1	16.1
0.27	3	45	65	13	1009.1	16.1
0.37	2	44.1	68	9.3	1009.2	16.1
0.42	3	48	61	7.4	1009	16.1
0.52	3	48.9	59	9.3	1009.1	16.1
0.48	2	45	65	13	1008.9	16.1
0.42	2	53.1	48	9.3	1009.1	16.1
0.32	2	53.1	50	14.8	1009.3	16.1
0.26	2	53.1	48	16.7	1009.1	16.1
0.34	1	51.1	61	9.3	1008.2	16.1
0.36	1	53.1	57	0	1008.3	16.1
0.28	-3	53.1	57	22.2	1008.1	16.1
0.22	1	61	32	25.9	1007.3	16.1
0.21	1	63	31	31.5	1007.5	16.1
0.19	1	59	41	27.8	1009.2	16.1
0.17	0	62.1	28	25.9	1008.9	16.1
0.17	1	64	29	16.7	1009.2	16.1
0.2	2	63	41	18.5	1010.1	16.1
0.28	2	57	64	7.4	1010.5	16.1
0.31	2	52	77	11.1	1011.3	14.5
0.33	2	50	80	9.3	1011.4	14.5
0.42	2	46.9	83	11.1	1012	16.1
0.41	0	46.9	86	9.3	1012.2	16.1
0.34	2	48	80	0	1011.4	16.1
0.32	2	48.9	77	0	1011.7	16.1
0.32	2	48.9	77	5.6	1011.9	16.1
0.29	2	48	80	7.4	1011.4	16.1
0.27	1	48.9	83	7.4	1011.1	16.1
0.33	1	50	80	7.4	1010.6	16.1
0.28	1	50	80	11.1	1010.3	16.1
0.3	1	52	80	0	1009.5	16.1
0.36	0	53.1	77	9.3	1009.8	16.1
0.41	0	53.6	77	9.3	1009.4	16.1
0.35	0	57	62	13	1008	16.1
0.29	0	59	58	13	1007.5	16.1
0.25	1	60.1	55	16.7	1008.2	16.1
0.29	1	63	54	13	1008.5	16.1
0.31	1	62.1	53	7.4	1009.5	16.1
0.44	1	61	58	7.4	1010.4	16.1
0.68	1	59	60	0	1011.1	16.1
0.65	1	55.9	69	0	1011.3	16.1
0.58	1	55	72	0	1011.4	16.1
1.13	1	52	77	5.6	1011.1	16.1
1.97	1	50	89	0	1011.1	16.1
2.79	2	48.9	86	0	1011	16.1
0.89	2	48.9	86	0	1009.2	16.1
0.92	2	48.9	86	0	1009.3	16.1
0.78	2	51.1	83	5.6	1009.5	16.1
0.66	2	50	83	0	1009.6	16.1
0.62	1	53.1	77	0	1009.6	16.1
0.38	1	54	75	13	1010	16.1
0.46	2	53.1	74	7.4	1009.5	16.1
1.04	2	55	69	0	1009	16.1
1.11	1	55	69	9.3	1008.8	16.1
0.5	1	55.9	67	9.3	1008.4	16.1
0.3	1	57	64	14.8	1008.2	16.1
0.28	0	55	69	18.5	1008.3	16.1
0.25	0	55	69	22.2	1008.5	16.1
0.24	0	54	72	14.8	1008.3	16.1
0.23	0	53.1	74	7.4	1008.5	16.1
0.25	0	53.1	74	11.1	1008.9	16.1
0.23	0	52	80	22.2	1008.9	16.1
0.25	0	48.9	86	18.5	1009.6	16.1
0.26	-1	48	89	22.2	1009.4	14.5
0.29	0	46	93	20.4	1009.6	16.1
0.33	-1	45	93	14.8	1009.6	14.5
0.3	-1	45	93	22.2	1008.9	8
0.21	-1	46	93	20.4	1009.7	9.7
0.2	-1	46	89	27.8	1010.3	12.9
0.21	-1	46	89	25.9	1011	12.9
0.2	-1	45	93	37	1011.7	4.8
0.2	-1	44.1	93	33.3	1012.3	3.2
0.2	-1	44.1	93	37	1013.2	3.2
0.23	-1	43	93	31.5	1013.8	3.2
0.22	-1	43	93	25.9	1014.1	3.2
0.24	-1	43	93	35.2	1014.6	3.2
0.23	-1	43	89	33.3	1015	4
0.26	-1	42.1	89	31.5	1015.7	6.4
0.28	-1	41	93	31.5	1016.4	3.2
0.26	-1	41	93	33.3	1017.5	3.2
0.27	-1	43	89	22.2	1017.8	3.2
0.25	-1	44.1	89	24.1	1018.3	3.2
0.27	-1	44.1	89	20.4	1019.1	3.2
0.3	-1	46	79	22.2	1019.4	14.5
0.29	0	46	76	16.7	1019.8	16.1
0.33	-1	46	76	16.7	1019.8	14.5
0.4	-1	46	73	9.3	1019.9	6.4
0.4	-1	48.9	61	11.1	1019.7	16.1
0.38	-1	50	61	13	1018.9	12.9
0.18	-1	50	57	16.7	1019.4	16.1
0.17	0	51.1	48	13	1019.5	16.1
0.19	0	51.1	59	11.1	1019.6	16.1
0.21	-1	51.1	59	7.4	1020.1	16.1
0.23	-1	51.1	59	11.1	1019.5	16.1
0.24	0	52	54	9.3	1019.5	16.1
0.3	-1	53.1	55	11.1	1019.5	16.1
0.26	0	55	47	11.1	1018.9	16.1
0.35	-1	57	40	11.1	1018.7	16.1
0.36	0	59	35	9.3	1018.1	16.1
0.39	0	61	29	0	1017.7	16.1
0.29	0	62.1	28	5.6	1017.6	16.1
0.24	0	61	30	9.3	1017.2	16.1
0.24	0	61	29	14.8	1016.9	16.1
0.23	0	61	27	18.5	1017.2	16.1
0.23	0	61	32	16.7	1017.5	16.1
0.25	0	61	34	22.2	1017.6	16.1
0.23	0	61	32	11.1	1017.5	16.1
0.23	1	60.1	36	9.3	1017.4	16.1
0.34	0	55	55	11.1	1017	16.1
0.6	1	52	66	0	1016.4	16.1
0.5	1	50	71	9.3	1015.8	16.1
0.35	1	50	68	11.1	1015.2	16.1
0.34	1	50	71	14.8	1015.5	16.1
0.37	1	52	63	9.3	1015.9	16.1
0.36	1	52	63	16.7	1016.1	16.1
0.35	1	52	63	14.8	1016.3	16.1
