0.04	3	42.1	25	29.6	1025.9	16.1
0.04	3	39.9	28	24.1	1026.5	16.1
0.039	2	37.9	25	24.1	1026.9	16.1
0.038	2	35.1	27	37	1027.1	16.1
0.037	2	32	35	29.6	1026.2	16.1
0.035	2	30	36	38.9	1025.4	16.1
0.031	2	27	45	35.2	1024.5	16.1
0.029	1	26.1	49	31.5	1023.8	16.1
0.032	0	27	43	24.1	1023.2	16.1
0.032	0	30	66	27.8	1019.4	16.1
0.032	0	30	72	25.9	1018.8	16.1
0.03	0	30	75	27.8	1018.3	16.1
0.029	0	30.9	76	24.1	1017.6	16.1
0.025	0	32	82	31.5	1016.2	16.1
0.023	0	33.1	89	25.9	1015.3	16.1
0.022	0	34	96	25.9	1013.9	16.1
0.016	0	36	97	27.8	1012.5	16.1
0.012	-1	39	96	31.5	1010.5	9.7
0.006	-1	44.1	96	11.1	1009.5	4.8
0.003	-1	44.1	96	14.8	1008.8	4.8
0.004	-1	43	97	9.3	1009.2	4
0.004	-1	42.8	93	9.3	1009	6.4
0.006	-1	43	89	13	1009.4	12.9
0.005	-1	43	89	11.1	1009.8	8
0.005	0	42.1	89	11.1	1010.3	12.9
0.004	-1	42.1	82	7.4	1010.5	9.7
0.001	-1	42.1	76	0	1011.2	14.5
0.002	-1	44.1	71	9.3	1012.5	16.1
0.011	-1	43	65	13	1013	16.1
0.012	0	42.1	60	18.5	1013.5	16.1
0.019	-2	37.9	41	5.6	1017.2	14.5
0.032	2	39.9	27	16.7	1015.2	16.1
0.036	2	42.1	25	20.4	1014.2	16.1
0.04	2	43	22	24.1	1013.5	16.1
0.042	2	44.1	21	25.9	1012.8	16.1
0.042	2	43	21	35.2	1011.9	16.1
0.042	2	43	21	42.6	1011.4	16.1
0.041	2	41	21	35.2	1011	16.1
0.041	2	42.1	22	33.3	1010.3	16.1
0.038	2	39	26	44.4	1009.4	16.1
0.037	2	37.9	28	50	1008.3	16.1
0.037	2	37	29	51.9	1006.7	16.1
0.036	2	35.1	35	57.4	1005.1	16.1
0.038	2	36	44	42.6	1003	16.1
0.036	1	36	59	46.3	1000	16.1
0.036	0	37.9	68	55.6	995.8	16.1
0.038	0	41	65	38.9	992.5	16.1
0.038	0	44.1	85	24.1	991.9	16.1
0.036	-3	42.8	87	40.7	991.8	8
0.029	0	50	83	13	991.7	16.1
0.024	1	50	83	24.1	993.3	16.1
0.026	1	51.1	83	22.2	994.1	16.1
0.025	2	51.1	80	18.5	994.1	16.1
0.024	1	55	49	11.1	993.6	16.1
0.027	2	55	49	14.8	993.9	16.1
0.034	2	57	47	25.9	994.2	16.1
0.035	2	55.9	53	16.7	994.2	16.1
0.035	1	55	55	9.3	994.8	16.1
0.035	1	55	59	16.7	996.9	16.1
0.035	0	52	66	20.4	998.1	16.1
0.034	-1	52	69	13	999.7	16.1
0.032	0	50	83	7.4	1000.9	16.1
0.028	-1	50	83	13	1002.9	9.7
0.028	-1	50	80	13	1003.1	11.3
0.024	-1	53.1	71	11.1	1003.2	11.3
0.016	-1	55	64	0	1002.6	16.1
0.019	0	54	66	7.4	1002.5	16.1
0.023	0	55	64	11.1	1003.2	16.1
0.029	-1	55	64	14.8	1003.4	16.1
0.032	0	61	56	14.8	1003.8	16.1
0.03	0	64	43	11.1	1003.6	16.1
0.03	0	64.9	45	16.7	1003.8	16.1
0.023	0	66.9	79	11.1	1002.1	16.1
0.027	0	68	76	9.3	1001.2	16.1
0.027	0	68	76	14.8	999.9	16.1
0.041	-3	71.6	69	40.7	1000.2	14.5
0.046	1	78.1	46	25.9	998.1	16.1
0.051	2	80.1	43	25.9	997.3	16.1
0.049	1	78.1	50	24.1	998	16.1
0.044	1	77	54	33.3	999.2	16.1
0.041	1	73.9	64	31.5	1000	16.1
0.033	1	70	78	25.9	1000.7	16.1
0.026	0	71.1	70	31.5	1002.4	16.1
0.024	0	71.6	73	31.5	1002.3	16.1
0.022	0	70	78	24.1	1002.6	16.1
0.019	0	68	87	29.6	1003.3	16.1
0.017	-1	66.9	87	14.8	1003.8	9.7
0.021	0	66.9	84	24.1	1004.2	16.1
0.023	0	66	81	9.3	1004.7	16.1
0.028	0	66.9	81	25.9	1005.6	16.1
0.032	0	66	78	22.2	1006.8	16.1
0.033	0	66	78	20.4	1007.7	16.1
0.037	-1	66	73	18.5	1008.2	16.1
0.038	-1	64.9	73	25.9	1008.3	16.1
0.034	1	64.9	65	20.4	1009	16.1
0.05	1	73	41	35.2	1012.1	16.1
0.05	1	72	43	25.9	1013.1	16.1
0.047	0	71.1	44	27.8	1013.8	16.1
0.047	0	71.1	44	35.2	1014.4	16.1
0.046	1	68	47	37	1014.9	16.1
0.044	1	64	54	33.3	1016	16.1
0.033	1	57.9	62	18.5	1016.4	16.1
0.013	1	53.1	71	11.1	1017.1	16.1
0.005	2	50	71	9.3	1017.4	16.1
0.001	1	48.9	69	9.3	1017.3	16.1
0.041	1	48	52	27.8	1019.9	16.1
0.042	1	46.9	46	18.5	1020.7	16.1
0.041	1	46.9	46	22.2	1021.5	16.1
0.04	1	46.9	50	22.2	1021.5	16.1
0.039	1	48	48	20.4	1022.5	16.1
0.039	1	50	50	22.2	1022.8	16.1
0.037	1	52	47	18.5	1022	16.1
0.032	1	52	50	24.1	1021.8	16.1
0.036	1	54	43	18.5	1022.5	16.1
0.039	1	53.1	43	16.7	1023.4	16.1
0.035	1	52	45	22.2	1024.8	16.1
0.036	2	52	37	20.4	1025.5	16.1
0.035	2	53.1	26	18.5	1026	16.1
0.037	2	53.1	22	13	1027	16.1
0.039	2	50	21	9.3	1027.8	16.1
0.035	2	48	26	9.3	1028.5	16.1
0.018	2	44.1	31	5.6	1028.7	16.1
0.011	2	43	31	0	1028.9	16.1
0.007	2	39	38	0	1028.6	16.1
0.001	2	34	46	5.6	1028.4	16.1
0	3	35.1	42	11.1	1027.6	16.1
0.032	3	39	32	16.7	1025.3	16.1
0.035	3	39.9	29	14.8	1024.5	16.1
0.045	3	52	18	44.4	1016.9	16.1
0.046	3	54	16	44.4	1015.8	16.1
0.046	2	55	18	44.4	1015.6	16.1
0.045	2	55.9	18	37	1014.8	16.1
0.045	2	55	19	38.9	1014.8	16.1
0.043	2	54	22	40.7	1014.5	16.1
0.041	2	52	26	44.4	1014.6	16.1
0.04	2	51.1	31	37	1014.3	16.1
0.039	2	48.9	33	37	1013.8	16.1
0.039	2	46.9	42	35.2	1013.1	16.1
0.038	2	45	46	31.5	1012.4	16.1
0.035	2	44.1	53	18.5	1011.4	16.1
0.036	2	45	52	31.5	1010.1	16.1
0.038	0	48	50	38.9	1007.4	16.1
0.039	1	48.9	50	40.7	1006.6	16.1
0.039	0	52	45	35.2	1004.7	16.1
0.04	1	54	47	48.2	1003.8	16.1
0.042	1	55.9	45	42.6	1002.1	16.1
0.043	1	57	44	48.2	1000.9	16.1
0.04	2	57.9	42	48.2	1000.2	16.1
0.04	2	60.1	39	38.9	1000.1	16.1
0.042	2	64.9	40	50	999	16.1
0.029	0	45	76	11.1	1018	16.1
0.033	0	45	74	11.1	1019.1	16.1
0.019	0	45	80	13	1021.1	16.1
0.026	0	45	76	11.1	1022.3	16.1
0.028	0	45	74	13	1022.9	16.1
0.027	0	45	74	7.4	1023.7	16.1
0.029	0	45	74	9.3	1024.1	16.1
0.03	0	45	71	13	1024.4	16.1
0.032	0	46	71	14.8	1025.2	16.1
0.037	0	46	68	16.7	1025.6	16.1
0.039	1	48	66	18.5	1025.9	16.1
0.039	1	48.9	64	18.5	1026.7	16.1
0.039	1	50	61	14.8	1027.5	16.1
0.037	1	48.9	64	11.1	1028.5	16.1
0.033	1	46.9	71	7.4	1029.1	16.1
0.029	1	46.9	68	9.3	1029.5	16.1
0.029	1	46	71	11.1	1029.5	16.1
0.025	1	45	74	11.1	1029.6	16.1
0.025	0	44.1	79	7.4	1029.2	16.1
0.023	1	44.1	79	5.6	1029	16.1
0.029	1	44.1	79	13	1029.2	16.1
0.028	1	45	76	14.8	1029	16.1
0.03	2	44.1	76	16.7	1028.1	16.1
0.027	2	46	71	11.1	1027.7	16.1
0.034	2	48	61	20.4	1028	16.1
0.035	2	48.9	59	20.4	1026.8	16.1
0.037	2	50	57	22.2	1026.4	16.1
0.034	2	52	49	18.5	1025.7	16.1
0.03	2	51.1	46	7.4	1026.2	16.1
0.028	2	48.9	48	0	1026.8	16.1
0.031	2	46.9	50	11.1	1027.2	16.1
0.031	2	45	52	16.7	1026.2	16.1
0.03	2	42.1	55	18.5	1025.7	16.1
0.027	2	39.9	58	16.7	1025.2	16.1
0.029	0	39.9	63	20.4	1022.2	16.1
0.032	1	44.1	55	24.1	1019.3	16.1
0.033	2	46.9	52	25.9	1018.4	16.1
0.033	1	48.9	50	35.2	1017.3	16.1
0.032	2	52	50	27.8	1016.1	16.1
0.031	2	55.9	49	29.6	1015	16.1
0.033	1	60.1	42	18.5	1013.2	16.1
0.036	1	64.9	39	20.4	1010.9	16.1
0.04	1	66.9	39	24.1	1009.2	16.1
0.042	1	71.1	39	25.9	1007.7	16.1
0.043	1	71.1	44	25.9	1006.8	16.1
0.042	1	73	49	24.1	1005.9	16.1
0.042	0	72	51	16.7	1005.7	16.1
0.043	1	71.1	61	29.6	1006.3	16.1
0.039	1	68	78	24.1	1006.2	16.1
0.031	0	70	65	27.8	1005.9	16.1
0.032	0	69.1	65	31.5	1006.2	14.5
0.005	0	61	72	5.6	1006	9.7
0.001	0	55.9	80	0	1006.2	9.7
0.001	0	52	89	0	1006.2	9.7
0	-1	50	89	9.3	1005.9	9.7
0	0	48	93	7.4	1005.7	11.3
0	0	46.9	93	7.4	1006.1	12.9
0.007	1	46	89	13	1008.6	9.7
0.008	0	46.9	86	13	1010	8
0.012	0	48.9	86	9.3	1010.8	8
0.012	0	48.9	83	9.3	1011.4	9.7
0.012	0	48	86	11.1	1012.8	9.7
0.023	0	46.9	86	14.8	1012.9	11.3
0.029	0	46.9	83	11.1	1013.5	12.9
0.028	0	46.9	80	20.4	1013.8	11.3
0.03	0	48	74	20.4	1014.2	16.1
0.035	1	51.1	68	18.5	1014.8	16.1
0.037	1	52	69	22.2	1015.2	16.1
0.036	1	54	62	11.1	1016	16.1
0.033	0	55.9	53	13	1017.1	16.1
0.035	1	54	55	16.7	1018	16.1
0.035	1	53.1	57	13	1018.6	16.1
0.033	1	51.1	59	16.7	1019.3	16.1
0.032	1	48.9	61	18.5	1019.7	16.1
0.029	1	48	63	14.8	1019.3	16.1
0.022	1	46	68	18.5	1018.9	16.1
0.019	1	45	71	16.7	1019.2	16.1
0.023	1	46	71	16.7	1018.9	16.1
0.027	2	46.9	71	11.1	1018.2	16.1
0.031	2	50	63	14.8	1017.5	16.1
0.028	2	51.1	61	18.5	1017.8	16.1
0.028	2	52	59	16.7	1017.6	16.1
0.027	2	57.9	46	25.9	1017.1	16.1
0.003	1	61	41	0	1016	16.1
0.001	1	62.1	38	0	1015.3	16.1
0.019	1	70	22	14.8	1014.1	16.1
0.05	1	71.1	22	22.2	1013.5	16.1
0.054	1	73	20	16.7	1013.2	16.1
0.053	1	72	20	20.4	1013.3	16.1
0.051	1	71.1	22	18.5	1013.6	16.1
0.047	1	69.1	22	24.1	1013.7	16.1
0.041	0	66.9	25	24.1	1014	16.1
0.036	0	63	31	20.4	1014.1	16.1
0.03	1	60.1	33	25.9	1014.5	16.1
0.025	0	52	53	16.7	1014.3	16.1
0.015	0	48.9	59	13	1014.2	16.1
0.007	0	48	58	18.5	1013.6	16.1
0.011	0	48	58	18.5	1013.3	16.1
0.034	2	46	58	16.7	1014.9	16.1
0.039	2	46.9	56	24.1	1015.4	16.1
0.036	0	48	58	18.5	1016.3	16.1
0.036	1	50	54	18.5	1016.8	16.1
0.033	1	53.1	41	18.5	1016.8	16.1
0.032	1	54	37	16.7	1017.1	16.1
0.033	1	53.1	35	22.2	1016.8	16.1
0.032	1	55	31	24.1	1016.6	16.1
0.036	2	55.9	33	22.2	1016.7	16.1
0.041	2	57.9	25	24.1	1017	16.1
0.044	2	57.9	25	37	1017.9	16.1
0.043	2	55.9	27	18.5	1018.2	16.1
0.043	2	54	22	18.5	1019.6	16.1
0.042	1	52	25	24.1	1020.7	16.1
0.039	1	48.9	28	16.7	1021.7	16.1
0.037	1	46	30	18.5	1022.7	16.1
0.035	1	43	34	18.5	1022.8	16.1
0.03	2	39.9	40	18.5	1022.4	16.1
0.017	2	36	46	18.5	1021.8	16.1
0.007	2	34	50	14.8	1021.1	16.1
0.007	3	35.1	48	16.7	1020.3	16.1
0.032	3	36	48	16.7	1018.2	16.1
0.033	3	37	46	20.4	1017.9	16.1
0.035	2	39	43	25.9	1017.8	16.1
0.036	2	39	45	29.6	1016.8	16.1
0.035	2	41	38	25.9	1015.8	16.1
0.036	2	42.1	34	20.4	1014.5	16.1
0.031	2	44.1	30	25.9	1012.8	16.1
0.036	2	45	24	27.8	1011.5	16.1
0.04	2	48	22	27.8	1010.4	16.1
0.041	2	48.9	23	46.3	1009.3	16.1
0.042	2	52	19	33.3	1008.3	16.1
0.045	2	52	19	37	1008.2	16.1
0.045	2	51.1	16	31.5	1008.7	16.1
0.036	2	44.1	53	18.5	1010.3	16.1
0.03	2	39.9	70	16.7	1010.4	16.1
0.026	2	35.1	76	7.4	1010.4	16.1
0.019	1	34	79	9.3	1010.5	16.1
0.016	1	33.1	82	13	1010.2	16.1
0.024	0	33.1	82	13	1010.3	14.5
0.034	-2	34	89	16.7	1012.7	9.7
0.03	0	34	92	16.7	1013.6	8
0.028	-2	34	89	14.8	1014.4	3.2
0.03	-2	34	89	16.7	1014.9	3.2
0.03	-2	33.1	85	11.1	1015.7	0.8
0.027	-2	35.1	72	9.3	1016.5	4
0.03	-2	39	55	13	1016.1	16.1
0.032	-1	39	62	14.8	1016.6	14.5
0.033	-1	39.9	58	16.7	1016.5	16.1
0.036	0	41	53	16.7	1016.4	16.1
0.036	1	41	49	13	1017.1	16.1
0.037	1	42.1	47	18.5	1018.3	16.1
0.036	1	39.9	49	16.7	1019.8	16.1
0.035	1	37.9	47	14.8	1020.5	16.1
0.033	0	37	46	13	1021.4	16.1
0.032	1	36	43	22.2	1021.7	16.1
0.032	1	36	34	22.2	1021.7	16.1
0.033	1	34	34	18.5	1021.7	16.1
0.033	1	34	38	24.1	1021.7	16.1
0.031	2	34	38	24.1	1021.1	16.1
0.031	2	34	40	20.4	1020.5	16.1
0.031	2	35.1	39	24.1	1019.7	16.1
0.034	1	37.9	32	25.9	1020	16.1
0.035	1	39	32	25.9	1019.8	16.1
0.036	1	41	31	29.6	1019.4	16.1
0.034	1	42.1	34	13	1018.9	16.1
0.01	1	44.1	27	5.6	1018.8	16.1
0.014	1	45	25	0	1018.7	16.1
0.025	1	46	22	7.4	1018.5	16.1
0.032	1	46	22	0	1018.2	16.1
0.035	1	46	22	14.8	1018.4	16.1
0.037	1	46.9	22	11.1	1018.3	16.1
0.038	1	46	23	0	1017.5	16.1
0.037	1	46	25	11.1	1018.5	16.1
0.038	1	46	23	0	1019	16.1
0.039	1	44.1	27	0	1019.8	16.1
0.038	0	45	34	13	1020.3	16.1
0.035	1	43	40	11.1	1021	16.1
0.032	1	41	49	5.6	1021	16.1
0.027	1	39	57	14.8	1020	16.1
0.023	1	37	62	7.4	1020.1	16.1
0.019	1	37	57	7.4	1019.4	16.1
0.023	2	37	57	11.1	1018.6	16.1
0.024	2	37.9	53	16.7	1017.7	16.1
0.03	2	41	51	14.8	1016.7	16.1
0.028	2	43	49	22.2	1015.9	16.1
0.027	3	44.1	49	24.1	1015.1	16.1
0.024	2	46	47	31.5	1014.2	16.1
0.023	2	48.9	41	29.6	1013.4	16.1
0.025	2	50	39	25.9	1012.8	16.1
0.024	2	52	38	16.7	1011.6	16.1
0.027	1	53.1	35	27.8	1011.1	16.1
0.034	1	55.9	30	20.4	1010.4	16.1
0.036	1	55	33	25.9	1009.8	16.1
0.039	1	59	27	25.9	1009.1	16.1
0.038	-1	57	30	27.8	1009.2	16.1
0.036	1	57.9	24	24.1	1008.8	16.1
0.037	2	60.1	22	40.7	1009	16.1
0.037	2	57.9	25	33.3	1009	16.1
0.036	2	55.9	28	37	1009.4	16.1
0.035	2	54	30	31.5	1009.6	16.1
0.033	2	51.1	33	33.3	1009.6	16.1
0.029	2	46.9	42	14.8	1009.3	16.1
0.018	2	46	46	16.7	1009.1	16.1
0.011	3	45	56	16.7	1009.1	16.1
0.019	3	46.9	52	16.7	1008.8	16.1
0.004	3	48	61	7.4	1009	16.1
0	3	48.9	59	9.3	1009.1	16.1
0	2	45	65	13	1008.9	16.1
0.007	2	53.1	48	9.3	1009.1	16.1
0.022	2	53.1	50	14.8	1009.3	16.1
0.027	2	53.1	48	16.7	1009.1	16.1
0.018	1	51.1	61	9.3	1008.2	16.1
0.018	1	53.1	57	0	1008.3	16.1
0.029	-3	53.1	57	22.2	1008.1	16.1
0.038	1	61	32	25.9	1007.3	16.1
0.04	1	63	31	31.5	1007.5	16.1
0.04	1	59	41	27.8	1009.2	16.1
0.04	0	62.1	28	25.9	1008.9	16.1
0.041	1	64	29	16.7	1009.2	16.1
0.036	2	63	41	18.5	1010.1	16.1
0.027	2	57	64	7.4	1010.5	16.1
0.022	2	52	77	11.1	1011.3	14.5
0.02	2	50	80	9.3	1011.4	14.5
0.011	2	46.9	83	11.1	1012	16.1
0.006	0	46.9	86	9.3	1012.2	16.1
0.001	1	46.9	86	9.3	1012.2	16.1
0	2	46.9	80	0	1011.4	16.1
0.009	2	48.9	77	5.6	1011.9	16.1
0.009	2	48	80	7.4	1011.4	16.1
0.019	1	48.9	83	7.4	1011.1	16.1
0.015	1	50	80	7.4	1010.6	16.1
0.019	1	50	80	11.1	1010.3	16.1
0.013	1	52	80	0	1009.5	16.1
0.003	0	53.1	77	9.3	1009.8	16.1
0.003	0	53.6	77	9.3	1009.4	16.1
0.009	0	57	62	13	1008	16.1
0.02	0	59	58	13	1007.5	16.1
0.026	1	60.1	55	16.7	1008.2	16.1
0.026	1	63	54	13	1008.5	16.1
0.024	1	62.1	53	7.4	1009.5	16.1
0.013	1	61	58	7.4	1010.4	16.1
0.008	1	59	60	0	1011.1	16.1
0.007	1	55.9	69	0	1011.3	16.1
0.007	1	55	72	0	1011.4	16.1
0.002	1	52	77	5.6	1011.1	16.1
0.001	1	50	89	0	1011.1	16.1
0	2	48.9	86	0	1011	16.1
0	2	48.9	86	0	1010.3	16.1
0	2	46.9	90	0	1009.3	16.1
0	2	51.1	83	5.6	1009.5	16.1
0	2	50	83	0	1009.6	16.1
0.002	1	53.1	77	0	1009.6	16.1
0.008	1	54	75	13	1010	16.1
0.005	2	53.1	74	7.4	1009.5	16.1
0	2	55	69	0	1009	16.1
0	1	55	69	9.3	1008.8	16.1
0.009	1	55.9	67	9.3	1008.4	16.1
0.027	1	57	64	14.8	1008.2	16.1
0.03	0	55	69	18.5	1008.3	16.1
0.03	0	55	69	22.2	1008.5	16.1
0.029	0	54	72	14.8	1008.3	16.1
0.029	0	53.1	74	7.4	1008.5	16.1
0.029	0	53.1	74	11.1	1008.9	16.1
0.031	0	52	80	22.2	1008.9	16.1
0	-1	48	89	22.2	1009.4	14.5
0	0	46	93	20.4	1009.6	16.1
0	-1	45	93	14.8	1009.6	14.5
0	-1	45	93	22.2	1008.9	8
0	-1	45	97	20.4	1009.2	6.4
0	-1	46	93	20.4	1009.5	4.8
0	-1	46	89	25.9	1011	12.9
0	-1	45	93	37	1011.7	4.8
0	-1	44.1	93	33.3	1012.3	3.2
0	-1	44.1	93	37	1013.2	3.2
0	-1	43	93	31.5	1013.8	3.2
0	-1	43	93	25.9	1014.1	3.2
0	-1	43	93	35.2	1014.6	3.2
0	-1	43	89	33.3	1015	4
0	-1	42.1	89	31.5	1015.7	6.4
0	-1	41	93	31.5	1016.4	3.2
0	-1	41	93	33.3	1017.5	3.2
0	-1	43	89	22.2	1017.8	3.2
0	-1	44.1	89	24.1	1018.3	3.2
0.003	-1	44.1	89	20.4	1019.1	3.2
0.023	-1	46	79	22.2	1019.4	14.5
0.022	0	46	76	16.7	1019.8	16.1
0.017	-1	46	76	16.7	1019.8	14.5
0.008	-1	46	73	9.3	1019.9	6.4
0.006	-1	48.9	61	11.1	1019.7	16.1
0.009	-1	50	61	13	1018.9	12.9
0.023	0	50	59	16.7	1018.6	16.1
0	0	51.1	59	11.1	1019.6	16.1
0	-1	51.1	59	7.4	1020.1	16.1
0	-1	51.1	59	11.1	1019.5	16.1
0	0	52	54	9.3	1019.5	16.1
0	-1	53.1	55	11.1	1019.5	16.1
0	0	55	47	11.1	1018.9	16.1
0	-1	57	40	11.1	1018.7	16.1
0	0	59	35	9.3	1018.1	16.1
0	0	61	29	0	1017.7	16.1
0	0	62.1	28	5.6	1017.6	16.1
0	0	61	30	9.3	1017.2	16.1
0	0	61	29	14.8	1016.9	16.1
0	0	61	27	18.5	1017.2	16.1
0	0	61	32	16.7	1017.5	16.1
0	0	61	34	22.2	1017.6	16.1
0	0	61	32	11.1	1017.5	16.1
0	1	60.1	36	9.3	1017.4	16.1
0	0	55	55	11.1	1017	16.1
0	1	52	66	0	1016.4	16.1
0	1	50	71	9.3	1015.8	16.1
0	1	50	71	5.6	1015.6	16.1
0	1	50	68	7.4	1015.3	16.1
0	1	50	71	14.8	1015.5	16.1
0	1	52	63	9.3	1015.9	16.1
0	1	52	63	16.7	1016.1	16.1
0	1	52	63	14.8	1016.3	16.1
0	1	54	59	14.8	1016.8	16.1
0	1	55.9	55	20.4	1017.3	16.1
0.013	1	57	53	20.4	1017.3	16.1
0.018	1	57.9	51	20.4	1017.6	16.1
0.018	1	55	57	13	1018	16.1
0.019	1	55.9	53	9.3	1018.5	16.1
0.025	1	54	55	7.4	1019.7	16.1
0.025	1	55	51	16.7	1020.3	16.1
0.029	1	57.9	42	18.5	1021.6	16.1
0.031	1	57.9	37	20.4	1022.9	16.1
0.026	1	57	37	9.3	1024.8	16.1
